Andrews watershed 1
Date	P	T	Q
570518	0	9.85	1.69142811385699
570519	0	7.55	1.96440369180978
570520	40.005	8.9	2.73996047403078
570521	0	8.9	2.53076423672117
570522	5.76072	7.3	2.08430885221895
570523	0.32004	9.1	1.79092388526034
570524	0	14.1	1.59193234245364
570525	0	11.9	1.3801849315183
570526	0	11.4	1.22456334034895
570527	0	14.3	1.08935113818542
570528	0	17.1	0.971997151401982
570529	0	18.15	0.895461942630172
570530	0	17.35	0.824029081109817
570531	0	19.85	0.767903261343823
570601	0	16.25	0.732186830583645
570602	0	18.6	0.699021573449194
570603	0	15.2667438273333	0.673509837191924
570604	0	16.7	0.655651621811835
570605	8.96112	13.3	0.737289177835099
570606	0.32004	15.2667438273333	0.663305142689016
570607	0	15.2667438273333	0.637793406431747
570608	0	13.5	0.619935191051658
570609	0	13.5	0.614832843800204
570610	0	13.75	0.579116413040026
570611	3.52044	12.8	0.563809371285664
570612	2.56032	11.45	0.58421876029148
570613	22.72284	12.0722993828889	0.877603727250083
570614	34.56432	9.35	2.54607127847553
570615	8.64108	10.45	2.31901682578583
570616	0	13.75	1.63785346771673
570617	0	15.3	1.24497272935477
570618	0	17.5	0.895461942630172
570619	0	15.5445216051111	0.780659129472458
570620	0	13.8	0.716879788829283
570621	0	14.35	0.676061010817651
570622	0	14.5	0.640344580057474
570623	0	14.5	0.604628149297296
570624	0	15.2667438273333	0.574014065788572
570625	0	16.05	0.520439419648305
570626	0	14.65	0.479620641636673
570627	0	18.85	0.469415947133765
570628	0	17.75	0.441353037250769
570629	0	16	0.438801863625042
570630	0	16	0.405636606490591
570701	0	15.9	0.390329564736229
570702	0	15.15	0.380124870233321
570703	0	14.55	0.387778391110502
570704	0	18.2	0.426045995496407
570705	0	18.1	0.403085432864864
570706	0	17.25	0.387778391110502
570707	0	13.45	0.426045995496407
570708	0	15.6	0.454108905379404
570709	0	16.6	0.443904210876496
570710	0	15.35	0.426045995496407
570711	0	17	0.362266654853232
570712	0	16.8	0.357164307601778
570713	0.32004	15.95	0.37247134935614
570714	21.44268	11.8	0.441353037250769
570715	0	15.65	0.359715481227505
570716	0	13.85	0.326550224093054
570717	0	12.15	0.331652571344508
570718	0	14.55	0.339306092221689
570719	0	17.1	0.336754918595962
570720	0	17.85	0.331652571344508
570721	0	15.75	0.318896703215873
570722	0	16.05	0.306140835087238
570723	0	16.5	0.260219709824153
570724	0	15.8	0.255117362572699
570725	0	15.25	0.260219709824153
570726	0	15.25	0.252566188946972
570727	0	14.55	0.234707973566883
570728	0	20.65	0.247463841695518
570729	0	16.5	0.239810320818337
570730	0	14.65	0.204093890058159
570731	0	13.65	0.201542716432432
570801	0	12.5	0.214298584561067
570802	0	14.55	0.209196237309613
570803	0	16	0.209196237309613
570804	8.64108	13.95	0.221952105438248
570805	6.72084	15.15	0.224503279063975
570806	10.88136	14.9	0.438801863625042
570807	0	16.75	0.290833793332876
570808	0.64008	15.9	0.255117362572699
570809	0	15.95	0.255117362572699
570810	0	15.65	0.257668536198426
570811	0	17.5	0.247463841695518
570812	0	14.8	0.255117362572699
570813	0	14.25	0.227054452689702
570814	0	14.25	0.201542716432432
570815	0	14.8	0.196440369180978
570816	0	16.8	0.201542716432432
570817	0	16.05	0.214298584561067
570818	0	15	0.206645063683886
570819	0	16.5	0.196440369180978
570820	0	15.8	0.168377459297981
570821	0	16.6	0.155621591169346
570822	0	17.9	0.147968070292165
570823	0	16.85	0.165826285672254
570824	0	16.25	0.165826285672254
570825	0	12.4	0.155621591169346
570826	0	12.75	0.153070417543619
570827	0	12.2	0.147968070292165
570828	0	10.45	0.137763375789257
570829	0	13.5	0.13521220216353
570830	0	16.75	0.147968070292165
570831	0	14.3	0.140314549414984
570901	0	16.6	0.147968070292165
570902	0	15.05	0.142865723040711
570903	0	16.6	0.153070417543619
570904	0	17.65	0.155621591169346
570905	0	17.9	0.150519243917892
570906	0	18.15	0.155621591169346
570907	0	18.5	0.155621591169346
570908	0	13.35	0.147968070292165
570909	0	16.45	0.142865723040711
570910	0	17.45	0.127558681286349
570911	0	17.4	0.137763375789257
570912	0	15.75	0.13521220216353
570913	0	17.9	0.132661028537803
570914	0	20.05	0.137763375789257
570915	0	16.95	0.147968070292165
570916	0	16.7	0.127558681286349
570917	0	14.1	0.104598118654806
570918	7.36092	14.6	0.112251639531987
570919	0	11.7	0.112251639531987
570920	0	12.25	0.112251639531987
570921	0	15.15	0.13521220216353
570922	0	18.25	0.137763375789257
570923	0	17.5	0.119905160409168
570924	0	16.65	0.0994957714033525
570925	0	15.55	0.102046945029079
570926	6.08076	14.05	0.137763375789257
570927	25.28316	12.5	0.484722988888127
570928	0.32004	11.6	0.224503279063975
570929	7.04088	13.4	0.285731446081422
570930	8.96112	15.1	0.339306092221689
571001	4.1	12	0.252566188946972
571002	27.4	9.5	0.867399032747175
571003	22.9	5.75	0.780659129472458
571004	9.4	7.1	1.36232671613821
571005	5.3	8	0.543399982279848
571006	17.3	9.5	0.63524223280602
571007	5.8	8.65	1.13527226344851
571008	9.1	7.1	0.875052553624356
571009	0	11.55	0.665856316314743
571010	0	11.8	0.469415947133765
571011	0	13.85	0.403085432864864
571012	17.5	6.85	0.471967120759492
571013	16	11.65	1.7296957182429
571014	0.5	10.4	1.05363470742525
571015	0	8.05	0.619935191051658
571016	0	7.25	0.464313599882311
571017	0	7.75	0.428597169122134
571018	0	7.55	0.362266654853232
571019	0	6	0.311243182338692
571020	0	6	0.29593614058433
571021	0	4.6	0.275526751578515
571022	0.8	6.85	0.247463841695518
571023	2.3	7.85	0.255117362572699
571024	1.5	8.4	0.257668536198426
571025	7.6	10.1	0.298487314210057
571026	0	13	0.326550224093054
571027	0	8.3	0.293384966958603
571028	0	8.35	0.247463841695518
571029	0	9.85	0.221952105438248
571030	0.5	6.6	0.242361494444064
571031	0.8	9.4	0.247463841695518
571101	0	3.85	0.239810320818337
571102	0	8.1	0.247463841695518
571103	0	7.3	0.247463841695518
571104	0	5.25	0.219400931812521
571105	0	4.7	0.196440369180978
571106	0	4.15	0.209196237309613
571107	0	4.15	0.209196237309613
571108	0	7.5	0.224503279063975
571109	0	5.65	0.234707973566883
571110	16.5	8.1	0.275526751578515
571111	24.1	7.5	0.681163358069105
571112	71.4	6.5	6.34731998080874
571113	62.5	4.5	15.1157037324324
571114	25.9	4.5	11.1817940015614
571115	1.5	3.75	6.95705047735749
571116	0	2	3.13284121239274
571117	13.2	2.25	2.19400931812521
571118	15.5	4.25	5.04367025806225
571119	0	3.75	4.37016042087033
571120	0	4.05	2.71444873777351
571121	0	2.55	1.91593139292097
571122	0	4.65	1.52305065455901
571123	0	4.45	1.2857915073664
571124	0	4.4	1.02302062391652
571125	0.5	1.65	0.895461942630172
571126	1	2	0.824029081109817
571127	1	0.75	0.760249740466642
571128	5.6	2.5	0.79596617122682
571129	0	1.8	0.71943096245501
571130	0	1	0.673509837191924
571201	24.6	1.4	1.10210700631406
571202	1.8	4.55	1.50264126555319
571203	0	1.75	1.15057930520287
571204	0	-1.45	1.01536710303934
571205	8.6	-0.4	0.915871331635988
571206	138.4	3.75	30.509485390069
571207	13.2	7.77200260311111	30.846240308665
571208	0	2.6	9.45975180419567
571209	0	3.35	4.83447402075264
571210	0	4.1	3.214478768416
571211	0.8	3.25	2.54607127847553
571212	0	1.2	2.15319054011358
571213	1.3	3	1.87511261490933
571214	8.4	2.77200260311111	1.77051449625453
571215	2.8	6.93866926977778	1.63019994683954
571216	7.6	6.93866926977778	1.79347505888607
571217	20.8	6.93866926977778	2.22207222800821
571218	55.4	2.77200260311111	4.83192284712691
571219	148.6	3.18866926977778	59.7663445299061
571220	104.4	5.68866926977778	93.1305932071636
571221	40.6	2.15	39.349302003213
571222	10.9	2.21644704755556	15.2789788444789
571223	13	0.549780380888889	9.5669010964762
571224	47.2	3.88311371422222	25.6265390704276
571225	26.7	6.93866926977778	24.1723701037632
571226	13.2	7.21644704755556	20.7155298409031
571227	66	3.60533593644444	18.1209862635388
571228	29.2	4.160891492	44.7450342216256
571229	6.9	4.43866926977778	17.5724839340075
571230	0	1.9	10.2735761908026
571231	0	1.95	6.54886269724117
580101	2.8	4.16456525477778	4.76048998560656
580102	3.8	1.15	4.01299611326855
580103	0	2.75	3.45173791560861
580104	0	3.60900969922222	3.0537548299952
580105	0	0.831231921444444	2.81394450917687
580106	0	0.95	2.62260648724734
580107	0	1.75	2.42871729169209
580108	8.1	1.15	2.33177269391447
580109	0	4.05	2.20421401262812
580110	19.8	5.5	2.25268631151693
580111	41.1	6.66456525477778	7.12287676302974
580112	35.6	5.83123192144445	21.0548359331248
580113	0.8	4.5	13.4395826603298
580114	30.2	1.6	9.81436493817172
580115	10.7	7.6	16.8377459297981
580116	15.5	4.3	10.2659226699254
580117	16.3	6.94234303255556	13.549283126236
580118	0	3.886787477	10.1281592941361
580119	0	2.22012081033333	6.17384017425931
580120	13.2	2.8	4.49516792853095
580121	0	2.15	3.82931161221621
580122	22.6	0.1	3.214478768416
580123	20.3	3	3.81400457046184
580124	5.6	5.83123192144444	6.9391922619774
580125	0	6.66456525477778	8.14589738694627
580126	0.8	5.83123192144445	6.0029115413356
580127	32.3	2.7	5.76055004689153
580128	21.6	6.10900969922222	14.7789488138364
580129	44.5	6.55	24.5091250223592
580130	39.9	1.6	18.2715055074567
580131	2	5.05	16.0137168486883
580201	0	4.50659668888889	9.5005705822073
580202	0	8.9	6.28609181379129
580203	0.8	5.25	4.66354538782893
580204	0	5.8	3.67879236829831
580205	7.9	4.7	3.05630600362093
580206	4.8	5.55	2.75781868941087
580207	9.7	6.35	2.87007032894286
580208	5.6	5	2.84200741905986
580209	39.1	5.25	5.64574723373382
580210	17	5	15.6769619300923
580211	28.7	4.2	11.3782343707424
580212	36.1	5.85	17.763821955937
580213	7.9	3.6	18.2102773404392
580214	43.9	1.95	15.3172464488648
580215	87.4	5.55	42.5943948551378
580216	12.2	7.5	37.668078583859
580217	18.3	8.65	16.8428482770496
580218	0.3	9.2	12.8324033374067
580219	0.5	8.6	8.25559785285253
580220	0	8.9	5.47992094806157
580221	0	8.3	4.21453882970098
580222	12.2	7.2	3.49000551999452
580223	1	9.45	3.31652571344508
580224	24.9	7.5	4.19668061432089
580225	51.1	3.35	10.4011348720889
580226	36.8	1.4	14.8835469324912
580227	0.8	1.95	11.1129123136668
580228	0	1.35	7.0055227762463
580301	0	0.85	4.79620641636673
580302	0	2.25	3.82931161221621
580303	0	3.05	3.23488815742182
580304	0	1.65	2.93129849596031
580305	14.7	1.65	2.99252666297776
580306	0	0.25	2.96956610034621
580307	10.4	0	2.84455859268559
580308	16.8	0.55	2.69914169601915
580309	5.8	1.1	2.70934639052206
580310	0	1.4	2.94405436408894
580311	0	2.5	2.90068441245158
580312	1.5	1.65	2.80373981467396
580313	0	1.65	2.72720460590215
580314	3.6	0.85	2.67618113338761
580315	5.8	1.35	2.5715830147328
580316	0.8	1.95	2.54607127847553
580317	9.1	2.75	2.63026000812452
580318	0	3.05	2.99252666297776
580319	0	3.9	3.00273135748066
580320	0	6.4	3.30632101894217
580321	4.6	5.8	3.75532757707012
580322	1	5.55	3.11243182338692
580323	5.8	7.8	2.68893700151624
580324	6.4	6.65	2.43126846531782
580325	13.7	4.45	2.63281118175025
580326	0	5.55	2.61240179274443
580327	2	5.55	2.34707973566883
580328	2	5.55	2.08686002584467
580329	6.1	4.7	2.00777364344714
580330	0.8	4.7	1.87766378853506
580331	3.3	5.55	1.77561684350598
580401	3	6.1	1.69397928748272
580402	4.1	4.7	1.61999525233664
580403	1.3	3.65	1.47968070292165
580404	6.6	5.3	1.42355488315566
580405	0	6.95	1.32405911175231
580406	3.3	5	1.24242155572904
580407	1	6.65	1.14292578432569
580408	1.8	7.2	1.06894174917961
580409	9.1	7.8	1.09955583268833
580410	5.8	7.75	1.37508258426685
580411	0	8.9	1.26538211836059
580412	0	11.65	1.15057930520287
580413	4.3	8.05	1.08935113818542
580414	0.5	9.15	1.01536710303934
580415	12.4	8.6	0.994957714033525
580416	7.9	9.45	1.579176474325
580417	39.6	6.65	6.79377536531096
580418	11.4	7.2	6.53865800273827
580419	31.2	8.9	13.026292532962
580420	39.1	10.3	18.3046707645911
580421	20.1	7.25	15.0544755654149
580422	16.5	5	12.4497272935477
580423	6.4	4.45	10.5720635050126
580424	0	6.95	7.51065515414025
580425	1.3	7.8	5.01305617455353
580426	0	5.3	3.77573696607594
580427	0	8.05	2.96446375309476
580428	0	11.4	2.55117362572699
580429	0	11.95	2.16339523461648
580430	0	12.25	1.92358491379815
580501	0	12.5	1.74755393362299
580502	0	13.05	1.60468821058227
580503	0	12.5	1.40569666777557
580504	0	14.15	1.28068916011495
580505	0	11.4	1.20415395134314
580506	0	9.7	1.12251639531987
580507	0	14.75	0.966894804150528
580508	0	16.1	0.895461942630172
580509	0	18.85	0.869950206372902
580510	0	16.4	0.852091990992813
580511	2.8	7.5	0.829131428361271
580512	0.8	6.7	0.780659129472458
580513	0	10.55	0.724533309706464
580514	0	15.8	0.701572747074921
580515	0	19.2	0.688816878946286
580516	0	20.8	0.66840748994047
580517	0	19.45	0.650549274560381
580518	0	20.25	0.630139885554566
580519	0	20.55	0.591872281168661
580520	0	19.45	0.574014065788572
580521	0	21.95	0.579116413040026
580522	17.8	19.7	0.688816878946286
580523	0	18.65	0.747493872338007
580524	13.2	13.05	0.750045045963734
580525	0	15.3	0.673509837191924
580526	0	18.9	0.599525802045842
580527	7.9	17.2	0.602076975671569
580528	0	15	0.63524223280602
580529	0	16.65	0.594423454794388
580530	2.8	17.25	0.58421876029148
580531	12.4	12.25	0.71943096245501
580601	0.5	16.1	0.727084483332191
580602	7.4	13.9	0.74494269871228
580603	4.8	11.4	0.714328615203556
580604	0.5	15.85	0.678612184443378
580605	4.6	18.65	0.607179322923023
580606	25.9	12.5	1.75775862812589
580607	6.6	13.85	1.48223187654738
580608	10.9	13.65	1.32405911175231
580609	1	13.35	1.68377459297981
580610	0	13.05	1.24242155572904
580611	1.8	11.35	0.994957714033525
580612	0	10.55	0.85464316461854
580613	0	15	0.752596219589461
580614	0	17.75	0.696470399823467
580615	0	19.45	0.647998100934654
580616	0	23.05	0.63524223280602
580617	0	23.6	0.625037538303112
580618	0	24.15	0.586769933917207
580619	0	23.35	0.58421876029148
580620	2	23.6	0.566360544911391
580621	0	25.6	0.566360544911391
580622	0	26.7	0.566360544911391
580623	11.9	15	0.540848808654121
580624	13.5	12.5	0.69391922619774
580625	0.8	19.45	0.599525802045842
580626	0	15.25	0.515337072396851
580627	0	12.2	0.525541766899759
580628	5.1	14.15	0.530644114151213
580629	1.3	11.9	0.497478857016762
580630	0	14.7	0.469415947133765
580701	0.3	16.15	0.451557731753677
580702	2.5	18.05	0.459211252630857
580703	0	19.7	0.441353037250769
580704	0	21.4	0.436250689999315
580705	0	22.5	0.428597169122134
580706	0	25	0.454108905379404
580707	0	20.85	0.377573696607594
580708	0	20.55	0.364817828478959
580709	0	21.1	0.387778391110502
580710	0	21.65	0.39798308561341
580711	0	21.95	0.380124870233321
580712	0	20.3	0.37247134935614
580713	0	16.95	0.349510786724597
580714	0	19.45	0.29593614058433
580715	0	21.35	0.275526751578515
580716	0	20.85	0.260219709824153
580717	0	19.75	0.270424404327061
580718	0	20.8	0.288282619707149
580719	0	20.3	0.283180272455695
580720	0	20.55	0.290833793332876
580721	0	21.7	0.260219709824153
580722	0	21.4	0.221952105438248
580723	0	20.55	0.221952105438248
580724	0	23.6	0.234707973566883
580725	0	22.25	0.232156799941156
580726	0	23.9	0.214298584561067
580727	0	26.95	0.214298584561067
580728	0	26.95	0.201542716432432
580729	0	23.9	0.188786848303797
580730	0	22.5	0.188786848303797
580731	0	23.3	0.196440369180978
580801	0	24.2	0.188786848303797
580802	0	23.85	0.188786848303797
580803	0	18.35	0.196440369180978
580804	0	19.45	0.137763375789257
580805	0	22.5	0.140314549414984
580806	0	23.05	0.145416896666438
580807	0	21.65	0.155621591169346
580808	0	22.2	0.155621591169346
580809	0	23.05	0.1607239384208
580810	0	25	0.1607239384208
580811	0	22.25	0.155621591169346
580812	0	20.85	0.127558681286349
580813	0	20.85	0.112251639531987
580814	0	21.35	0.119905160409168
580815	0	22.5	0.127558681286349
580816	0	22.5	0.127558681286349
580817	0	21.4	0.122456334034895
580818	0	22.75	0.127558681286349
580819	0	21.95	0.114802813157714
580820	0	20.8	0.117353986783441
580821	0	23.05	0.107149292280533
580822	0	22.5	0.112251639531987
580823	0	22.25	0.112251639531987
580824	0	23.3	0.107149292280533
580825	0	23.85	0.107149292280533
580826	0	21.95	0.0943934241518985
580827	0	16.9	0.10970046590626
580828	0	17.8	0.107149292280533
580829	9.9	15	0.158172764795073
580830	0	17.75	0.1607239384208
580831	0	18.1	0.127558681286349
580901	0	17.2	0.125007507660622
580902	0	13.6	0.112251639531987
580903	0	13.65	0.104598118654806
580904	0	15.8	0.0994957714033525
580905	0	18.35	0.0841887296489906
580906	0	21.1	0.0892910769004445
580907	0	21.15	0.0943934241518985
580908	2.3	19.45	0.0841887296489906
580909	1.3	18.05	0.114802813157714
580910	0	14.15	0.107149292280533
580911	0	15.55	0.0816375560232636
580912	20.6	15	0.112251639531987
580913	19.8	14.15	0.801068518478274
580914	6.4	14.15	0.265322057075607
580915	0.8	13.35	0.216849758186794
580916	5.3	12.75	0.163275112046527
580917	0.8	12.25	0.155621591169346
580918	0	12.25	0.130109854912076
580919	3	10.85	0.127558681286349
580920	0	9.45	0.119905160409168
580921	3.6	11.4	0.130109854912076
580922	1.5	10.85	0.117353986783441
580923	0.5	7.8	0.10970046590626
580924	0	8.3	0.114802813157714
580925	2.5	11.65	0.112251639531987
580926	0	13.05	0.107149292280533
580927	0	14.75	0.112251639531987
580928	0	14.7	0.122456334034895
580929	0	15	0.127558681286349
580930	0	14.45	0.122456334034895
581001	0	14.05	0.122456334034895
581002	0	16.7	0.112251639531987
581003	0	17.75	0.107149292280533
581004	0	17.25	0.0892910769004445
581005	0	14.45	0.0969445977776255
581006	0	11.95	0.0969445977776255
581007	0	10.6	0.0943934241518985
581008	16.5	9.45	0.318896703215873
581009	0	10.8	0.168377459297981
581010	0	11.15	0.142865723040711
581011	0	13.1	0.125007507660622
581012	0	11.65	0.132661028537803
581013	0	11.65	0.104598118654806
581014	0	10.85	0.0943934241518985
581015	0	11.7	0.0994957714033525
581016	0	13.05	0.112251639531987
581017	1.3	12.25	0.119905160409168
581018	17.3	10.8	0.247463841695518
581019	46.7	8.05	2.09961589397331
581020	2.5	6.1	0.673509837191924
581021	0	6.7	0.336754918595962
581022	4.8	5	0.257668536198426
581023	0.5	3.9	0.242361494444064
581024	0	5.55	0.209196237309613
581025	0	7.75	0.18623567467807
581026	0	9.4	0.153070417543619
581027	0	10.25	0.147968070292165
581028	0	7.5	0.142865723040711
581029	0	10	0.142865723040711
581030	0	11.1	0.142865723040711
581031	3.8	8.35	0.125007507660622
581101	0	9.45	0.130109854912076
581102	8.4	9.75	0.191338021929524
581103	32	11.65	0.522990593274032
581104	21.6	9.75	1.13782343707424
581105	9.1	11.65	1.83684501052343
581106	57.2	10.8	4.58190783180567
581107	22.1	8.65	2.52311071584399
581108	40.9	10.55	11.8808155750106
581109	22.6	8.35	5.91106929080943
581110	2.5	6.1	3.90074447373656
581111	0	6.95	2.26544217964556
581112	51.6	6.35	5.19163832835442
581113	54.4	3.9	21.427307282481
581114	23.4	1.1	14.1309507129018
581115	3.8	-0.55	5.57176319858774
581116	0	-2.5	3.03589661461511
581117	8.1	-1.35	2.27564687414847
581118	57.2	3.9	13.3324333680492
581119	71.9	2.2	47.0104764012712
581120	1	4.45	21.8890697087375
581121	0.3	6.1	8.64337624396303
581122	0.5	5.8	4.87019045151282
581123	2.8	7.2	3.46449378373725
581124	6.1	4.75	2.91344028058022
581125	0	1.1	2.50270132683817
581126	0	1.1	2.13022997748203
581127	0	-0.25	1.8342938368977
581128	0	0.85	1.67612107210263
581129	2	1.65	1.51794830730756
581130	3.6	7.5	1.3801849315183
581201	9.1	7.2	1.56642060619637
581202	20.8	6.65	1.9006243511666
581203	4.6	7.5	2.92364497508313
581204	0	7.15	2.6277088344988
581205	0	3.05	2.19145814449948
581206	11.4	4.75	2.29860743678001
581207	29	7.35	10.2353085864167
581208	8.4	5.25	7.52851336952034
581209	14	6.1	8.12293682431472
581210	35.3	8.05	10.7659527005679
581211	24.1	8.9	19.2970773049989
581212	0	2.8	13.7100070646568
581213	0	2.5	6.95449930373176
581214	0	2.5	4.32423929560724
581215	0	4.75	3.15069942777283
581216	0.3	5.55	2.66087409163325
581217	0	4.75	2.27564687414847
581218	0	4.7	1.97971073356414
581219	0	7.2	1.77816801713171
581220	6.9	6.65	1.68377459297981
581221	4.1	5	1.579176474325
581222	0	2.8	1.30875206999794
581223	2	1.35	1.20925629859459
581224	9.9	2.5	1.26283094473486
581225	8.9	3.6	1.61999525233664
581226	33.5	3.6	4.54108905379404
581227	17.3	3.6	6.72489367741634
581228	2.3	3.6	5.15847307121997
581229	29.2	4.45	8.95461942630172
581230	5.3	7.5	12.1308305903318
581231	1.5	5.55	6.72999602466779
590101	6.1	3.35	4.21709000332671
590102	4.1	-2.8	3.18896703215873
590103	0	-5.55	2.65066939713034
590104	22.1	-4.45	2.42616611806636
590105	3.6	0	2.47974076420663
590106	4.6	0.55	2.91088910695449
590107	4.6	0.85	3.9798308561341
590108	7.1	1.7	6.57182325987272
590109	24.4	3.65	9.23779969875742
590110	26.7	4.2	15.3504117059993
590111	26.4	4.45	14.110541323896
590112	15.7	5.25	18.8021496216079
590113	3	3.35	10.0592776062415
590114	0	1.9	5.78095943589735
590115	2	4.45	4.19412944069517
590116	8.9	6.65	3.74512288256722
590117	6.4	6.65	3.38540740133971
590118	9.7	5	3.22723463654464
590119	12.2	2.5	4.5283331856654
590120	2	3.1	4.44924680326786
590121	1	1.95	3.80890222321039
590122	1	4.45	3.20937642116455
590123	8.6	5.3	2.9593614058433
590124	26.2	5.25	8.43162883302769
590125	13.7	4.45	7.89078002437357
590126	31.2	5.55	8.9903358570619
590127	103.6	3.05	52.4725391339527
590128	9.1	1.65	29.5349370650413
590129	15.5	1.1	14.1794230117906
590130	13.5	1.65	11.9037761376421
590131	7.6	3.35	11.9267367002737
590201	2	1.65	9.04135932957644
590202	0.5	0.55	5.9365810270667
590203	2	2.8	4.35740455274169
590204	1.8	2.75	3.59460363864932
590205	0	2.8	3.18386468490728
590206	27.2	1.95	3.29866749806499
590207	13	0.55	3.34458862332808
590208	3.6	0	3.09202243438111
590209	17.5	0.85	2.90833793332876
590210	6.4	0.55	2.68638582789052
590211	0	-0.55	2.438921986195
590212	0	-0.8	2.25523748514266
590213	18	-0.8	2.27309570052274
590214	48.8	0.3	7.27339600694764
590215	23.9	0.85	8.55153399343686
590216	6.1	2.5	15.3121441016134
590217	0	1.65	13.1206859571139
590218	13.7	2.2	10.8833066873513
590219	9.4	2.5	13.3094728054177
590220	6.1	1.95	11.1639357861813
590221	0	0.6	7.76832369033867
590222	2	3.1	5.70187305349981
590223	5.1	4	4.86253693063563
590224	0.8	3.05	4.3395463373616
590225	6.6	3.05	3.80124870233321
590226	8.1	3.05	3.87013039022784
590227	2	4.45	4.31658577473006
590228	0	5.6	4.37016042087033
590301	1.3	4.45	4.09973601654327
590302	0	4.4	3.39561209584262
590303	0.3	2.8	2.8547632871885
590304	0	3.3	2.51800836859254
590305	0	3.6	2.22207222800821
590306	0	4.15	2.01287599069859
590307	0.3	6.1	1.79857740613753
590308	3	4.45	1.67867224572836
590309	18.5	2.75	1.83174266327198
590310	1.5	1.9	1.80878210064043
590311	1	3.85	1.60213703695655
590312	7.4	4.15	1.64295581496818
590313	18.8	1.1	2.01797833795005
590314	0	1.1	2.13788349835921
590315	0	3.9	1.97460838631269
590316	0	6.65	1.84960087865206
590317	5.1	5.55	1.7679633226288
590318	33.8	3.65	2.76292103666233
590319	2.8	1.65	4.60997074168866
590320	0	5	3.42622617935134
590321	22.6	4.45	3.41857265847416
590322	4.1	4.7	3.82165809133903
590323	8.1	6.65	3.55123368701196
590324	1.3	6.1	3.28336045631063
590325	30	4.45	4.10738953742045
590326	13.7	3.9	11.4496672322627
590327	3.8	4.45	8.3755030132617
590328	16.8	4.15	6.05648618747587
590329	27.9	3.35	6.76571245542797
590330	20.3	6.1	16.3555741145357
590331	20.3	6.9	10.9215742917372
590401	7.1	10	11.6563122959466
590402	1.3	10	8.64337624396303
590403	0	10	5.47992094806157
590404	0	9.15	3.98748437701128
590405	0	6.95	3.14304590689565
590406	0	5.55	2.5996459246158
590407	0	8.05	2.21696988075675
590408	0	9.45	1.95930134455833
590409	0	10.55	1.77051449625453
590410	0	9.2	1.63785346771673
590411	0	9.2	1.59703468970509
590412	0	8.65	1.45416896666438
590413	0	8.9	1.12761874257133
590414	4.1	6.1	1.0306741447937
590415	0.5	5.3	0.943934241518985
590416	1.5	7.25	0.908217810758807
590417	1.3	6.35	0.900564289881626
590418	0.3	7.2	0.872501379998629
590419	0	10	0.834233775612724
590420	0	10.85	0.785761476723912
590421	0	14.15	0.734738004209372
590422	0	13.05	0.688816878946286
590423	0	15.8	0.686265705320559
590424	0	12.5	0.678612184443378
590425	5.6	8.6	0.681163358069105
590426	21.8	5.85	1.05108353379952
590427	26.9	6.95	1.44906661941293
590428	6.6	8.9	2.00012012256996
590429	0	13.6	1.579176474325
590430	18.3	8.05	2.39300086093191
590501	8.9	9.75	2.03838772695586
590502	6.4	5	1.77561684350598
590503	0.8	7.5	1.68122341935408
590504	10.9	6.95	1.50774361280465
590505	41.1	5	7.20196314542728
590506	1.5	11.95	9.55924757559902
590507	0	13.6	4.38801863625042
590508	5.8	11.1	2.88537737069722
590509	3.8	6.95	2.32411917303728
590510	0	8.35	2.01287599069859
590511	0	13.3	1.70418398198563
590512	0	18.35	1.5409088699391
590513	0	16.1	1.30364972274649
590514	12.2	8.3	1.2475239029805
590515	3	7.2	1.29599620186931
590516	1.5	10.85	1.17864221508587
590517	13.2	8.05	1.23987038210332
590518	11.4	7.5	1.58938116882791
590519	0	9.15	1.45161779303865
590520	0	8.3	1.19650043046596
590521	0	9.7	1.04343001292234
590522	0	14.2	0.951587762396166
590523	0	15.85	0.895461942630172
590524	0	14.2	0.875052553624356
590525	6.4	8.35	0.811273212981182
590526	6.1	8.3	0.798517344852547
590527	4.3	7.8	0.841887296489905
590528	0	9.45	0.783210303098185
590529	0	11.1	0.732186830583645
590530	0	13.05	0.688816878946286
590531	0	17.8	0.676061010817651
590601	0	20	0.630139885554566
590602	0	18.35	0.591872281168661
590603	0	17.5	0.574014065788572
590604	14.5	15.8	0.594423454794388
590605	12.2	11.65	1.19905160409168
590606	0	12.5	0.811273212981182
590607	0	14.15	0.706675094326375
590608	4.6	13.6	0.619935191051658
590609	21.8	8.35	0.936280720641804
590610	0.8	14.45	1.07149292280533
590611	0	18.3	0.824029081109817
590612	0	12.8	0.721982136080737
590613	0	16.4	0.665856316314743
590614	0	13.05	0.614832843800204
590615	0	14.7	0.579116413040026
590616	9.7	13.6	0.686265705320559
590617	0	16.9	0.602076975671569
590618	0	21.1	0.563809371285664
590619	0	23.05	0.535746461402667
590620	0	23.35	0.50768355151967
590621	0	21.1	0.492376509765308
590622	0	21.65	0.4821718152624
590623	0	20.25	0.454108905379404
590624	0	19.75	0.451557731753677
590625	0.5	15.8	0.441353037250769
590626	1.5	13.65	0.436250689999315
590627	0	14.2	0.431148342747861
590628	2	14.45	0.405636606490591
590629	0	18.6	0.433699516373588
590630	0	21.4	0.37247134935614
590701	0	20.55	0.380124870233321
590702	0	18.3	0.369920175730413
590703	0	17.2	0.357164307601778
590704	0	17.75	0.34695961309887
590705	6.1	13.9	0.405636606490591
