%$	IDENTIFIER=LEAF	RIVER	DESCRIPTION=LEAF		RIVER	BASIN				
%$	PERIOD	OF	RECORD=10/1948		THRU	Sep-88				
%$	SYMBOL	FOR	MISSING		DATA=-999.00	SYMBOL	FOR	ACCUMULATED	DATA=-998.00	
%$	TYPE=MAP(P)	UNITS=MM	DIMENSIONS=L		DATA	TIME	INTERVAL=	6	HOURS	
%$	TYPE=MAPE(PE)	UNITS=MM	DIMENSIONS=L		DATA	TIME	INTERVAL=24	HOURS		
%$	TYPE=QME(RO)	UNITS=CMSD	DIMENSIONS=L3		DATA	TIME	INTERVAL=24	HOURS		
%ID	IM	IY	RO(I)	RO(MM/D)	PE(I)	P1(I)	P2(I)	P3(I)	P4(I)	PSUM(I)
%--	--	-----	-----	-----	-----	-----	-----	-----	-----	-----
63	2	12	1948	265.8977	11.53586945	0.7921	0	0	0	0.7121	0.7121
64	3	12	1948	104.207	4.520980615	1.9269	0.0919	1.0076	0	0	1.0995
65	4	12	1948	70.5096	3.059031877	0.8466	0	0	0	0	0
66	5	12	1948	53.8025	2.334200769	0.8221	0	0.405	7.9916	0.4519	8.8485
67	6	12	1948	45.3074	1.965644123	1.7861	0	0	0	0	0
68	7	12	1948	46.7233	2.0270724	0.175	0.1923	7.9307	0.5566	0	8.6796
69	8	12	1948	55.2184	2.395629046	1.7624	0	0	0	0	0
70	9	12	1948	45.3074	1.965644123	2.0981	0	0	0	0	0
71	10	12	1948	34.2637	1.486517446	1.8024	0	0	0	0	0
72	11	12	1948	28.8835	1.253099538	1.6625	0	0	0	0	0
73	12	12	1948	25.7686	1.1179608	0.6521	0	0	0	0	0
74	13	12	1948	24.2961	1.054076954	0.2817	0	0	0	0	0
75	14	12	1948	22.7953	0.988965323	0.4931	0	1.3435	0	0	1.3435
76	15	12	1948	21.8042	0.945966831	1.024	0	0.4047	0	0.0726	0.4773
77	16	12	1948	24.2961	1.054076954	0.2797	9.8578	8.6582	3.5457	1.0798	23.1415
78	17	12	1948	46.7233	2.0270724	0.4038	0	0	0	0.4285	0.4285
79	18	12	1948	56.6342	2.457052985	0.1272	8.467	1.452	0	0.5083	10.4273
80	19	12	1948	70.5096	3.059031877	0.661	0.8028	0	0	0	0.8028
81	20	12	1948	62.2977	2.702761754	1.605	0	0	0	0	0
82	21	12	1948	53.8025	2.334200769	1.0438	0	0	0	0	0
83	22	12	1948	41.0598	1.781363631	0.8913	0	0	0	0	0
84	23	12	1948	30.2993	1.314523477	1.0882	0	0	0	0	0
85	24	12	1948	25.7686	1.1179608	0.7357	0	0	0	2.6109	2.6109
86	25	12	1948	49.555	2.149924615	0.5945	18.6675	0.0901	0	0	18.7576
87	26	12	1948	55.2184	2.395629046	0.5893	0	0	0	0	0
88	27	12	1948	49.555	2.149924615	0.8299	0	0	0	0	0
89	28	12	1948	46.7233	2.0270724	0.8568	0	0	0	3.9206	3.9206
90	29	12	1948	67.1116	2.911610954	0.6943	20.7672	0.0835	0	0	20.8507
91	30	12	1948	84.6682	3.673297292	1.1605	0	0	0	0	0
92	31	12	1948	77.3058	3.3538824	1.2924	0	0	0	0	0
93	1	1	1949	67.1116	2.911610954	1.063	0	0	0	0	0
94	2	1	1949	53.8025	2.334200769	0.8928	0	0	0	0	0
95	3	1	1949	33.6974	1.461948738	0.6771	0.3115	0.5467	0.1187	7.1396	8.1165
96	4	1	1949	30.2993	1.314523477	0.531	1.9125	34.2221	16.7077	5.7452	58.5875
97	5	1	1949	59.466	2.579909538	0.4638	5.4189	9.9914	0.2381	0	15.6484
98	6	1	1949	101.9417	4.422701446	1.2404	0	0	0	0	0
99	7	1	1949	133.6568	5.798648862	0.8715	0	0	0	0	0
100	8	1	1949	143.2847	6.2163516	1.3056	0	0	0	0	0
101	9	1	1949	111.0031	4.8158268	1.9125	0	0	0	0	0
102	10	1	1949	68.8106	2.985321415	2.1753	0	0	0	0	0
103	11	1	1949	50.9708	2.211348554	1.5181	0	0	0	0	0
104	12	1	1949	36.8123	1.597087477	0.7256	0	0	0	0	0
105	13	1	1949	28.2605	1.226070923	0.4653	0	0.084	0	0	0.084
106	14	1	1949	24.7775	1.074962308	0.7301	0	0	0	0	0
107	15	1	1949	23.2767	1.009850677	1.9628	0	0	0	0	0
108	16	1	1949	21.8042	0.945966831	1.499	0	0	0.2954	3.5441	3.8395
109	17	1	1949	28.6003	1.240813015	0.1655	11.6761	4.3032	0.4812	0.7172	17.1777
110	18	1	1949	48.7054	2.113065046	0.8019	1.3359	0.1639	16.6273	0.0462	18.1733
111	19	1	1949	82.686	3.587300308	0.6614	0	0	0	0	0
112	20	1	1949	82.686	3.587300308	0.873	0	3.4258	0	0	3.4258
113	21	1	1949	82.686	3.587300308	0.1723	0.0003	16.0805	15.1197	1.308	32.5085
114	22	1	1949	176.4157	7.653727292	0.1258	5.8507	3.0595	2.6421	0.6475	12.1998
115	23	1	1949	173.8672	7.5431616	0.9745	0.1408	0	0	0	0.1408
116	24	1	1949	184.0613	7.985428708	1.1581	0	2.9556	0	0.1315	3.0871
117	25	1	1949	166.2215	7.211455846	0.5273	0.098	0.2319	0.9854	1.5874	2.9027
118	26	1	1949	104.207	4.520980615	0.3791	3.4536	0.9397	6.4074	0	10.8007
119	27	1	1949	95.1455	4.127850923	0.9271	0	0	0.8339	0.7868	1.6207
120	28	1	1949	79.0048	3.427592862	1.4579	0	0	0	0	0
121	29	1	1949	62.2977	2.702761754	0.9011	0	0	0	0	0
122	30	1	1949	46.7233	2.0270724	0.2445	0	9.4721	13.2223	7.6934	30.3878
123	31	1	1949	58.0501	2.518481262	0.0248	0	0	0	0	0
124	1	2	1949	55.2184	2.395629046	0.1918	0	0	0	0	0
125	2	2	1949	56.6342	2.457052985	1.716	0	0	0	0	0
126	3	2	1949	60.8818	2.641333477	0.3713	0.296	2.1318	0.24	5.7215	8.3893
127	4	2	1949	73.9077	3.206457138	0.1752	0.3122	0.3256	3.3571	0.1734	4.1683
128	5	2	1949	90.6148	3.931288246	0.2595	0	0	0	0	0
129	6	2	1949	92.8802	4.029571754	0.2047	0	1.1487	0	0	1.1487
130	7	2	1949	75.6067	3.2801676	0.8176	0	0	0	0	0
131	8	2	1949	60.8818	2.641333477	0.2822	0	7.8981	9.2961	6.735	23.9292
132	9	2	1949	79.0048	3.427592862	0.2885	0.0171	9.8166	5.4865	9.7228	25.043
133	10	2	1949	135.9222	5.896932369	2.8487	0	0	0	0	0
134	11	2	1949	131.3915	5.700369692	2.3084	0	0	0	0	0
135	12	2	1949	129.1261	5.602086185	2.7994	0	0	0	0	0
136	13	2	1949	92.8802	4.029571754	1.3816	0	0.2113	0.0566	0	0.2679
137	14	2	1949	62.2977	2.702761754	1.3698	0	0.135	0.0224	0	0.1574
138	15	2	1949	55.2184	2.395629046	1.0701	0.1398	2.3726	12.7721	35.2332	50.5177
139	16	2	1949	212.0953	9.201673015	0.6733	17.7947	0.1947	0	0	17.9894
140	17	2	1949	212.0953	9.201673015	1.5255	0	0	0	0	0
141	18	2	1949	252.3056	10.94618142	0.6649	2.4731	0.5683	6.8324	3.8976	13.7714
142	19	2	1949	270.9949	11.75700951	0.759	2.2035	0	0	0	2.2035
143	20	2	1949	158.5759	6.879754431	1.0884	0	0	0	0	0
144	21	2	1949	108.7378	4.717547631	0.5249	0	0.673	0.1764	0	0.8494
145	22	2	1949	84.6682	3.673297292	0.9018	0	0	0	0	0
146	23	2	1949	63.7135	2.764185692	1.8103	0	1.0076	0	0	1.0076
147	24	2	1949	50.9708	2.211348554	0.7274	0	2.9592	3.5828	0	6.542
148	25	2	1949	50.9708	2.211348554	2.5436	0	0	0	0	0
149	26	2	1949	45.3074	1.965644123	0.7186	1.5578	1.0813	3.1437	3.229	9.0118
150	27	2	1949	45.3074	1.965644123	0.6185	0.6793	0	0	0	0.6793
151	28	2	1949	39.644	1.719939692	3.2254	0	0	0	0	0
152	1	3	1949	33.6974	1.461948738	2.4757	0.042	0	0	0	0.042
153	2	3	1949	30.2993	1.314523477	2.189	0	0.042	0	0	0.042
154	3	3	1949	27.2411	1.181844646	2.7258	0	0	0	0	0
155	4	3	1949	25.2589	1.095847662	3.1413	0	0	0	0	0
156	5	3	1949	23.7864	1.031963815	1.5517	0	0	0	0	0
157	6	3	1949	22.7953	0.988965323	0.9849	0.0933	0.2202	4.9124	0	5.2259
158	7	3	1949	22.7953	0.988965323	2.6832	0	0	0	0	0
159	8	3	1949	22.3139	0.968079969	2.8117	0	0	0	0	0
160	9	3	1949	24.2961	1.054076954	1.1442	0	0.9824	17.3004	0	18.2828
161	10	3	1949	50.9708	2.211348554	3.0582	0	0	0	0	0
162	11	3	1949	43.8915	1.904215846	2.9624	0	0	0	0	0
163	12	3	1949	33.131	1.437375692	1.9653	0	0	0	0	0
164	13	3	1949	52.1035	2.260490308	0.9301	5.1594	11.5399	0	0	16.6993
165	14	3	1949	60.3155	2.616764769	0.3244	0.7038	13.1787	1.6287	0.0127	15.5239
166	15	3	1949	75.6067	3.2801676	2.8571	0	0	0	0	0
167	16	3	1949	59.466	2.579909538	2.369	0	1.0076	0	0	1.0076
168	17	3	1949	49.555	2.149924615	1.5889	0	0	0	0	0
169	18	3	1949	42.4757	1.842791908	1.3694	7.5976	0	0	0	7.5976
170	19	3	1949	33.131	1.437375692	2.1618	0	0	0	0	0
171	20	3	1949	28.2605	1.226070923	3.8618	0	0	0	0	0
172	21	3	1949	38.2281	1.658511415	1.8755	0.1427	0	41.561	19.4499	61.1536
173	22	3	1949	209.5467	9.091102985	3.4436	0.2928	0	0	0	0.2928
174	23	3	1949	212.0953	9.201673015	1.9564	0	0	0	0	0
175	24	3	1949	270.9949	11.75700951	1.4062	0	0	0.21	0	0.21
176	25	3	1949	240.6956	10.44248603	1.9592	4.2184	1.4997	0	0	5.7181
177	26	3	1949	99.6763	4.324417938	1.8039	0	0	0.0193	0.0004	0.0197
178	27	3	1949	95.1455	4.127850923	0.5286	16.3405	2.0324	9.7804	11.8802	40.0335
179	28	3	1949	166.2215	7.211455846	1.3183	9.2098	1.7931	0	0	11.0029
180	29	3	1949	161.1245	6.990324462	0.7211	0	0	6.1641	1.5125	7.6766
181	30	3	1949	166.2215	7.211455846	1.0108	1.0886	20.8886	0.3866	73.0438	95.4076
182	31	3	1949	501.2131	21.74493757	3.5503	4.8278	0	0	0	4.8278
183	1	4	1949	605.9863	26.29048255	3.9553	0	0	0	0	0
184	2	4	1949	447.4104	19.41072812	0.9798	0	0	0	0	0
185	3	4	1949	259.9512	11.27788283	1.4095	0	0.126	0	0	0.126
186	4	4	1949	111.0031	4.8158268	1.275	0	0	0.0042	1.801	1.8052
187	5	4	1949	75.6067	3.2801676	1.8708	0.771	0	0	0	0.771
188	6	4	1949	59.466	2.579909538	5.6869	0	2.2503	0	0	2.2503
189	7	4	1949	45.3074	1.965644123	5.5468	0	0	0	0	0
190	8	4	1949	36.8123	1.597087477	2.402	0	0	0	0	0
191	9	4	1949	31.9984	1.388238277	1.5459	0	0	0	0	0
192	10	4	1949	29.1666	1.265381723	0.6186	0.1913	15.2113	2.9148	2.645	20.9624
193	11	4	1949	40.2103	1.7445084	2.0216	3.2775	0.2071	0	4.69	8.1746
194	12	4	1949	59.466	2.579909538	0.97	9.3438	0.0413	0.5723	0.3577	10.3151
195	13	4	1949	82.686	3.587300308	4.199	0.2592	0	0	0	0.2592
196	14	4	1949	86.6504	3.759294277	5.0634	0	0	0	0	0
197	15	4	1949	72.2087	3.132746677	3.8558	0	0	0	0	0
198	16	4	1949	48.1391	2.088496338	5.1282	0	0	0	0	0
199	17	4	1949	30.8657	1.339096523	5.3472	0	0	0	0	0
200	18	4	1949	25.7686	1.1179608	5.9812	0	0	0	0	0
201	19	4	1949	23.2767	1.009850677	3.6978	0	0	0	0	0
202	20	4	1949	21.2945	0.923853692	1.1231	0	0	1.6261	3.5089	5.135
203	21	4	1949	21.2945	0.923853692	0.6474	0.5219	0.46	6.0234	0.0485	7.0538
204	22	4	1949	24.2961	1.054076954	0.3719	0.0324	4.926	6.8415	0.1535	11.9534
205	23	4	1949	30.2993	1.314523477	1.5728	0	0	0	0	0
206	24	4	1949	41.0598	1.781363631	3.4343	0	0	0	0	0
207	25	4	1949	31.432	1.363665231	5.5493	0	0	0	0	0
208	26	4	1949	24.7775	1.074962308	1.9749	0	0.1679	0.0035	0.0017	0.1731
209	27	4	1949	24.7775	1.074962308	1.0298	6.2257	5.6179	3.1986	1.0185	16.0607
210	28	4	1949	33.131	1.437375692	1.7354	0.5108	1.2141	4.4466	0	6.1715
211	29	4	1949	36.8123	1.597087477	1.8725	0	2.3473	6.1941	3.5603	12.1017
212	30	4	1949	39.644	1.719939692	1.805	0.0672	2.0218	14.9436	2.0578	19.0904
213	1	5	1949	133.6568	5.798648862	1.4474	0	0.5608	51.4718	4.6488	56.6814
214	2	5	1949	353.9639	15.35658766	1.6798	5.114	0.3879	0	0	5.5019
215	3	5	1949	308.6565	13.39094354	5.634	0	0	0	0	0
216	4	5	1949	252.3056	10.94618142	5.6924	0	0	0	0	0
217	5	5	1949	163.673	7.100890154	5.8792	0	0	0	0	0
218	6	5	1949	77.3058	3.3538824	6.716	0	0	0	0	0
219	7	5	1949	53.8025	2.334200769	5.7257	0	0	0	0	0
220	8	5	1949	36.8123	1.597087477	6.2085	0	0	0	0	0
221	9	5	1949	26.7597	1.160959292	3.3384	0	0.4375	4.6894	0	5.1269
222	10	5	1949	25.7686	1.1179608	3.6174	0	0	0	0	0
223	11	5	1949	21.2945	0.923853692	6.0046	0	0	0	0	0
224	12	5	1949	19.3123	0.837856708	4.9294	0	0	0	0	0
225	13	5	1949	17.8398	0.773972862	6.23	0	0	0	0	0
226	14	5	1949	16.5655	0.718687846	5.8792	0	0	0	0	0
227	15	5	1949	15.2912	0.663402831	6.2412	0	0	0	0	0
228	16	5	1949	14.4417	0.6265476	6.5135	0	0	0	0	0
229	17	5	1949	14.017	0.608122154	5.78	0	0	0	0	0
230	18	5	1949	13.1675	0.571266923	5.6402	0	0	0	0	0
231	19	5	1949	12.7427	0.552837138	6.4199	0	0	0	0	0
232	20	5	1949	11.8932	0.515981908	3.5544	0	0	0	0	0
233	21	5	1949	11.4684	0.497552123	3.2687	0	0	0	0	0
234	22	5	1949	11.0437	0.479126677	4.4811	0	0	0	0	0
235	23	5	1949	10.7039	0.464384585	3.0775	0	0	0	0	0
236	24	5	1949	10.1942	0.442271446	3.9847	0	0	0.9236	0	0.9236
