Andrews watershed 3
Date	P	T	Q
630623	3.8	10.55	1.0381611523987
630624	3	14.7	0.924423217287417
630625	0.5	15.25	0.873604139897271
630626	0	16.1	0.815525194308533
630627	1	10.85	0.774385941183177
630628	7.4	10.3	0.745346468388808
630629	3.6	9.45	0.844564667102902
630630	0	13.05	0.808265326109941
630701	0	13.9	0.750186380521202
630702	0	16.1	0.725986819859228
630703	0.5	16.95	0.709047127395846
630704	0	15	0.692107434932464
630705	0	16.65	0.67758769853528
630706	13.2	13.65	0.905063568757838
630707	4.8	11.1	0.851824535301494
630708	0.8	13.35	0.854244491367692
630709	1.3	15	0.781645809381769
630710	1.5	9.75	0.733246688057821
630711	0	16.4	0.701787259197254
630712	0	18.05	0.67758769853528
630713	0	21.65	0.660648006071898
630714	0	17.5	0.629188577211331
630715	0	16.1	0.607408972615554
630716	0	15.25	0.58320941195358
630717	0	13.6	0.546910070960619
630718	0	17.75	0.522710510298644
630719	0	19.45	0.50819077390146
630720	0	18.65	0.50819077390146
630721	0	19.45	0.522710510298644
630722	3.6	15.25	0.537230246695829
630723	8.6	18.05	0.600149104416962
630724	1.3	14.7	0.672747786402885
630725	0	16.65	0.575949543754988
630726	0	18.9	0.561429807357803
630727	0	21.35	0.537230246695829
630728	0	18.35	0.515450642100052
630729	0	16.4	0.500930905702867
630730	0	17.25	0.471891432908498
630731	0	15	0.457371696511314
630801	0	16.4	0.442851960114129
630802	0	19.45	0.428332223716945
630803	0	18.9	0.428332223716945
630804	0	20.8	0.421072355518352
630805	0	21.15	0.416232443385958
630806	0	20.85	0.408972575187365
630807	0	22.2	0.394452838790181
630808	0	22.75	0.387192970591588
630809	0	21.15	0.387192970591588
630810	0	23.9	0.387192970591588
630811	0	22.8	0.379933102392996
630812	0	20.85	0.367833322062009
630813	0	16.65	0.360573453863417
630814	0	18.6	0.360573453863417
630815	0	18.9	0.360573453863417
630816	0	19.45	0.360573453863417
630817	0	19.15	0.360573453863417
630818	0	18.05	0.360573453863417
630819	0	16.95	0.360573453863417
630820	0	17.2	0.360573453863417
630821	0	15.25	0.360573453863417
630822	0	16.1	0.360573453863417
630823	0	14.7	0.333953937135245
630824	0	14.7	0.307334420407073
630825	0	16.35	0.300074552208481
630826	0	15.85	0.295234640076086
630827	0	17.25	0.287974771877494
630828	0	17.5	0.280714903678902
630829	0	19.15	0.287974771877494
630830	0	18.6	0.287974771877494
630831	0	16.95	0.280714903678902
630901	0	18.9	0.275874991546507
630902	0	17.8	0.268615123347914
630903	0	19.45	0.268615123347914
630904	0	20	0.26377521121552
630905	0	19.45	0.256515343016927
630906	0	18.9	0.256515343016927
630907	0	22.2	0.256515343016927
630908	0	20.55	0.256515343016927
630909	1.8	20.85	0.256515343016927
630910	0	17.5	0.256515343016927
630911	0	15.25	0.256515343016927
630912	7.1	16.95	0.256515343016927
630913	8.1	12.5	0.360573453863417
630914	10.7	12.8	0.348473673532429
630915	63.8	11.1	3.15320275425525
630916	3.3	10	2.2578190097622
630917	0.8	10.55	1.09382014192124
630918	0	12.5	0.810685282176138
630919	0	13.9	0.670327830336687
630920	0	15.3	0.590469280152172
630921	0	16.65	0.546910070960619
630922	10.9	16.1	0.556589895225408
630923	2.5	12.75	0.791325633646559
630924	0	13.35	0.525130466364842
630925	0	15	0.464631564709906
630926	0	16.1	0.479151301107091
630927	0	18.35	0.464631564709906
630928	0	15.55	0.457371696511314
630929	0	16.1	0.450111828312722
630930	0	14.7	0.421072355518352
631001	0	13.9	0.394452838790181
631002	0	13.9	0.379933102392996
631003	0	13.05	0.353313585664824
631004	0	10.55	0.333953937135245
631005	5.3	10	0.370253278128206
631006	0	8.35	0.346053717466232
631007	0	9.45	0.333953937135245
631008	0	11.4	0.326694068936653
631009	1	12.8	0.31943420073806
631010	0	11.7	0.31943420073806
631011	7.4	10.55	0.379933102392996
631012	0	11.1	0.346053717466232
631013	0	12.25	0.333953937135245
631014	0	11.4	0.326694068936653
631015	0	11.65	0.307334420407073
631016	0	12.5	0.295234640076086
631017	0	12.2	0.295234640076086
631018	0.5	8.6	0.295234640076086
631019	0	7.2	0.295234640076086
631020	16.5	6.7	0.631608533277529
631021	0	11.1	0.733246688057821
631022	36.3	9.45	2.45625540719039
631023	11.2	6.95	2.31589795535094
631024	34.5	8.35	3.81143080426095
631025	10.7	3.05	5.15208646493432
631026	0	2.25	2.6304922439566
631027	0	3.6	1.6891293342058
631028	5.8	5	1.51005258530719
631029	0	4.7	1.25111728622407
631030	3.3	5.25	1.10349996618603
631031	0	4.7	1.01880150386912
631101	7.6	3.9	1.01880150386912
631102	0	2.8	1.10108001011983
631103	10.4	3.35	1.10833987831842
631104	25.1	5.3	3.91306895904124
631105	5.1	4.45	2.41995606619743
631106	26.9	3.9	4.40915995261171
631107	97.8	3.6	15.0569666438804
631108	58.4	7.25	33.7293476506597
631109	9.9	6.65	14.9553284891001
631110	4.8	6.9	7.97375523812052
631111	0	8.05	5.34084303809772
631112	0	7.2	4.30268188569903
631113	11.9	8.6	3.80175097999616
631114	42.7	6.65	9.45718830669955
631115	17	4.15	8.01489449124588
631116	14.7	3.9	7.59866204785992
631117	27.7	4.75	11.6012693813505
631118	2.5	5	9.97747886093199
631119	11.2	4.75	7.34940657304159
631120	0	0.25	5.66027723883578
631121	2	1.65	4.76489349434273
631122	32.8	2.2	8.1867113719459
631123	18.8	4.75	8.76024095963469
631124	4.6	6.4	8.13831225062195
631125	0	7.2	6.33544498130486
631126	8.9	7.2	5.33116321383293
631127	2.3	2.25	4.7043945926878
631128	0	1.95	3.9517882561004
631129	0	2.25	3.45811721859612
631130	0	2.5	3.02978499487918
631201	0	2.8	2.68857118954534
631202	0	3.05	2.41027624193264
631203	0	2.25	2.17554050351149
631204	0	2.5	1.9795240621495
631205	36.6	6.95	3.20886174377779
631206	8.9	3.6	5.04318844195544
631207	0	0.85	3.61299440683276
631208	25.7	3.1	4.6075963500399
631209	0	0.25	4.7019746366216
631210	0	-3.35	3.5766950658398
631211	0	-2.25	2.98138587355523
631212	0	-0.55	2.66679158494957
631213	0	0.3	2.41027624193264
631214	0.5	2.5	2.19974006417346
631215	0	1.7	2.03034313953964
631216	0	3.9	1.8827258195016
631217	0	3.35	1.80770718144948
631218	1.5	2.8	1.71816880700017
631219	14.5	5.25	1.7883475329199
631220	27.7	1.95	3.51377620811866
631221	14.5	0.85	4.58097683331173
631222	0	1.95	4.00018737742435
631223	0	2.5	3.36857884414682
631224	6.9	2.25	2.99832556601861
631225	5.6	2.8	3.07576416013693
631226	33	1.1	5.92163249398511
631227	22.6	3.9	7.68336051017683
631228	20.6	7.2	15.6474359240326
631229	0	4.45	9.4087891853756
631230	0	6.1	6.29430572817951
631231	0	6.95	4.98994940849909
640101	37.3	5	6.12732875961189
640102	2.3	2.2	6.98399320704578
640103	4.6	1.4	5.21016541052306
640104	2.3	1.1	4.74069393368076
640105	28.4	0.55	4.1381248731976
640106	58.2	0	11.6351487662772
640107	2.5	0.55	9.23939226074178
640108	1.5	-0.55	5.97003161530905
640109	27.4	0.3	6.15152832027386
640110	5.3	0.55	4.8883112537188
640111	0	0.3	4.01954702595393
640112	0	0.25	3.5718551537074
640113	16.5	-0.55	4.24460294011029
640114	0.8	1.1	4.61969613037089
640115	7.6	1.1	4.33898122669199
640116	43.4	1.65	14.1978822403803
640117	55.4	0.55	17.08730978342
640118	37.1	0	10.2194744675517
640119	58.9	0.3	11.9763625716111
640120	15.5	0.55	18.0940115069582
640121	5.6	-0.3	9.35797010798545
640122	14.2	-0.55	6.1103890671485
640123	7.4	-0.25	4.71165446088639
640124	60.5	0.55	14.7230127067451
640125	22.1	1.65	21.8207438489022
640126	1.3	1.1	21.1842954034923
640127	6.4	1.1	16.0636683674185
640128	1.3	0.8	12.6103910609548
640129	27.9	1.35	16.5331398442608
640130	2	1.1	13.520294541845
640131	30.5	0.8	16.4411815137453
640201	3	0.55	15.9644501687044
640202	0	0.25	11.473011709842
640203	0	1.1	8.89091858720935
640204	1.3	0.85	8.0874931732318
640205	0	-1.1	7.23566863793031
640206	0	-0.85	6.06198994582456
640207	0	0	5.3577827305611
640208	0	0.25	4.82055248386528
640209	0	3.8	4.44061938147228
640210	14.2	2.25	5.03834852982304
640211	2.8	1.9	5.74739565721889
640212	7.6	0.35	4.85443186879204
640213	4.1	2.15	4.28574219323564
640214	6.9	0.8	3.9493683000342
640215	28.4	0.3	4.68261498809202
640216	9.4	0.25	4.4188397768765
640217	6.6	1.65	5.5489592597907
640218	0	1.95	5.95551187891187
640219	0	1.1	5.65301737063719
640220	0	1.7	5.04076848588924
640221	0	2.2	4.86411169305683
640222	0	2.25	4.82297243993147
640223	1.8	2.25	4.58339678937793
640224	0	1.4	4.41399986474411
640225	0	0.3	3.9517882561004
640226	0	-0.3	3.61541436289896
640227	0	0.55	3.34195932741865
640228	0.8	0.25	3.17014244671863
640229	17	1.35	2.99106569782002
640301	19.6	1.1	4.7987728792695
640302	9.7	0.55	3.93484856363702
640303	16	0.3	3.73883212227503
640304	37.8	2.25	12.024761692935
640305	21.1	0.8	11.3737935111279
640306	4.3	0.25	6.76135724895561
640307	0.5	0.85	5.20290554232447
640308	15.2	1.1	4.7987728792695
640309	13.5	0.55	5.5489592597907
640310	14	0.55	4.95123011143994
640311	36.3	0.85	8.11895260209237
640312	18.8	0.25	7.59866204785992
640313	4.6	0.55	5.21016541052306
640314	33.3	1.4	9.37248984438264
640315	3.3	1.7	13.8421486986493
640316	0	2.5	10.3549920072588
640317	1.3	2.25	8.69248218978116
640318	0	2.2	7.28406775925426
640319	0	2.25	6.09344937468512
640320	12.7	1.4	5.99181121990483
640321	3.6	2.25	5.76433534968227
640322	0	1.7	5.25856453184701
640323	7.6	1.95	4.68503494415822
640324	0	0	4.16716434599197
640325	1	2.2	3.80175097999616
640326	3.6	2.75	3.6710733524215
640327	0.5	4.4	3.80901084819475
640328	0	5.3	4.46965885426665
640329	0	6.4	5.5537991719231
640330	0	8.05	6.72505790796265
640331	5.3	5.8	7.61076182819091
640401	15	3.3	8.09717299749659
640402	6.6	3.05	7.20904912120214
640403	0.5	5.85	6.21686713406119
640404	3	4.45	5.6481774585048
640405	5.3	2.25	5.18354589379489
640406	0	6.1	4.60033648184131
640407	0	6.65	4.52773779985539
640408	0	7.25	4.59549656970891
640409	18.5	5	5.29486387283997
640410	3.3	7.2	5.65301737063719
640411	11.2	4.45	6.04263029729498
640412	1.3	5	5.69415662376255
640413	0	7.5	5.22468514692025
640414	0	8.35	4.9826895403005
640415	6.9	4.7	5.12546694820615
640416	1.5	3.05	4.97058975996952
640417	0	5	4.50595819525961
640418	0	6.95	4.08004592760886
640419	0	8.35	3.74851194653981
640420	0	6.4	3.47263695499331
640421	0	9.15	3.23790121657216
640422	22.1	3.6	3.69527291308347
640423	1.5	3.9	3.45327730646373
640424	0	6.1	3.17740231491722
640425	2.3	6.65	2.96444618109185
640426	8.1	6.95	3.17982227098342
640427	0	8.05	3.16530253458623
640428	0	10.55	3.15320275425525
640429	3	6.1	3.18708213918201
640430	0.8	4.2	3.30565998642569
640501	16.5	3.35	3.4847367353243
640502	0.3	3.6	3.19192205131441
640503	0	4.45	2.95234640076086
640504	2.3	3.9	2.75632995939887
640505	10.4	3.05	2.70793083807492
640506	0	4.15	2.49981461638194
640507	1.3	6.1	2.32557777961573
640508	0	8.85	2.20699993237205
640509	0	10	2.1658606792467
640510	3.3	8.35	2.18280037171008
640511	0	12.5	2.18522032777628
640512	3	10.55	2.15618085498191
640513	1	7.8	2.14408107465092
640514	0	8.35	2.071482392665
640515	0	13.3	2.06180256840021
640516	1.8	11.1	2.04970278806922
640517	0	13.9	1.99888371067907
640518	0	13.35	1.93838480902414
640519	1.8	15.25	1.85368634670723
640520	6.1	10.85	1.83432669817765
640521	1.5	8.9	1.75204819192694
640522	0	6.4	1.66976968567623
640523	0	12.25	1.5995909597565
640524	0	10.85	1.53183218990297
640525	0	11.35	1.45681355185085
640526	0	14.15	1.39631465019592
640527	0	13.9	1.32855588034239
640528	0	12.5	1.26079711048886
640529	0	15.55	1.2269177255621
640530	0	16.95	1.17851860423815
640531	6.4	16.95	1.20271816490012
640601	0	15.3	1.22933768162829
640602	0	14.2	1.08414031765645
640603	1.8	13.9	1.0381611523987
640604	7.9	13.35	1.11559974651701
640605	14.7	13.35	1.44229381545367
640606	17.8	11.95	1.76656792832412
640607	5.1	9.7	1.99404379854668
640608	0	10	1.53183218990297
640609	0	13.05	1.31161618787901
640610	5.3	11.35	1.25353724229027
640611	1.5	15	1.1325394389804
640612	0.3	14.7	1.05752080092828
640613	0	15.55	1.00428176747193
640614	0	15	0.977662250743761
640615	2.8	10.55	0.967982426478971
640616	4.6	10.85	0.970402382545169
640617	6.6	9.2	1.00186181140573
640618	3.6	8.9	1.01880150386912
640619	1.3	12.8	0.977662250743761
640620	0	13.35	0.909903480890233
640621	0	15	0.83730479890431
640622	0	19.45	0.839724754970507
640623	0	19.45	0.815525194308533
640624	0	19.15	0.781645809381769
640625	0	19.7	0.740506556256413
640626	0.5	10.85	0.716306995594438
640627	0	11.7	0.716306995594438
640628	0	14.7	0.709047127395846
640629	0	16.95	0.684847566733872
640630	0	17.8	0.660648006071898
640701	0	18.65	0.653388137873305
640702	0	14.75	0.638868401476121
640703	0	15.55	0.621928709012739
640704	0	13.9	0.621928709012739
640705	0	18.35	0.621928709012739
640706	0	19.45	0.621928709012739
640707	0	21.1	0.614668840814147
640708	0.8	12.8	0.614668840814147
640709	0	16.95	0.607408972615554
640710	0	18.05	0.590469280152172
640711	0	22.5	0.575949543754988
640712	0	23.1	0.561429807357803
640713	0	21.95	0.554169939159211
640714	5.1	13.3	0.554169939159211
640715	3.3	11.95	0.588049324085975
640716	0	16.35	0.537230246695829
640717	0	16.35	0.500930905702867
640718	0	16.4	0.486411169305683
640719	0	18.05	0.479151301107091
640720	0	17.25	0.457371696511314
640721	0	18.05	0.435592091915537
640722	0	16.95	0.435592091915537
640723	0	19.45	0.442851960114129
640724	0	21.65	0.435592091915537
640725	0	23.6	0.428332223716945
640726	0	23.6	0.421072355518352
640727	0	23.9	0.416232443385958
640728	0	20	0.416232443385958
640729	0.8	21.15	0.416232443385958
640730	1	13.65	0.416232443385958
640731	6.1	15	0.416232443385958
640801	10.7	11.65	0.58320941195358
640802	0	12.8	0.486411169305683
640803	0	12.8	0.421072355518352
640804	1.3	12.5	0.401712706988773
640805	0	16.7	0.401712706988773
640806	0	18.9	0.401712706988773
640807	0	18.05	0.401712706988773
640808	0	20.8	0.401712706988773
640809	0	20	0.394452838790181
640810	0	21.65	0.387192970591588
640811	0	20.8	0.372673234194404
640812	0	17.2	0.360573453863417
640813	0	18.35	0.360573453863417
640814	0	19.45	0.360573453863417
640815	0	17.8	0.360573453863417
640816	0	19.45	0.353313585664824
640817	0	19.7	0.346053717466232
640818	0.8	13.3	0.341213805333837
640819	0	12.5	0.333953937135245
640820	0	17.8	0.333953937135245
640821	0	20.3	0.333953937135245
640822	0	22.2	0.333953937135245
640823	0	22.75	0.333953937135245
640824	0	21.7	0.333953937135245
640825	1.8	20.55	0.333953937135245
640826	1.8	12.5	0.333953937135245
640827	1	16.1	0.333953937135245
640828	2.8	14.1	0.31943420073806
640829	0	13.85	0.300074552208481
640830	0.8	13.55	0.287974771877494
640831	0	10.5	0.275874991546507
640901	0.8	12.2	0.268615123347914
640902	0	13.85	0.268615123347914
640903	0	13.6	0.268615123347914
640904	0	14.7	0.26377521121552
640905	0	15.8	0.256515343016927
640906	0	13.9	0.256515343016927
640907	0	12.8	0.256515343016927
640908	0	12.25	0.256515343016927
640909	0	11.4	0.256515343016927
640910	0	13.65	0.256515343016927
640911	0	15	0.256515343016927
640912	0	15	0.256515343016927
640913	0	15	0.251675430884532
640914	0	14.15	0.24441556268594
640915	0	13.35	0.24441556268594
640916	7.9	15.55	0.237155694487348
640917	18.3	9.75	0.728406775925426
640918	0	11.15	0.348473673532429
640919	5.8	13.35	0.307334420407073
640920	3.8	9.45	0.358153497797219
640921	0	10.6	0.295234640076086
640922	0	12.75	0.26377521121552
640923	0	15	0.256515343016927
640924	0	14.75	0.256515343016927
640925	0	12.5	0.256515343016927
640926	0	12.75	0.251675430884532
640927	0	12.25	0.237155694487348
640928	0	12.5	0.232315782354953
640929	0	12.25	0.232315782354953
640930	15.7	11.35	0.370253278128206
641001	0	9.45	0.394452838790181
641002	0	10.55	0.280714903678902
641003	0	11.4	0.280714903678902
641004	0	12.75	0.275874991546507
641005	0	13.9	0.268615123347914
641006	0	14.7	0.268615123347914
641007	2.8	12.8	0.26377521121552
641008	3.8	13.05	0.33879384926764
641009	3	12.5	0.31943420073806
641010	0	11.4	0.307334420407073
641011	0	12.5	0.287974771877494
641012	0	13.6	0.280714903678902
641013	0	14.75	0.280714903678902
641014	2	12.25	0.280714903678902
641015	4.6	10.5	0.312174332539468
641016	3.8	6.35	0.324274112870455
641017	0	6.65	0.333953937135245
641018	0	8.3	0.295234640076086
641019	0	10	0.275874991546507
641020	0	10	0.268615123347914
641021	0	10	0.26377521121552
641022	0	10.25	0.256515343016927
641023	0	9.2	0.251675430884532
641024	0	7.75	0.24441556268594
641025	2.5	7.8	0.237155694487348
641026	0.3	6.65	0.203276309560584
641027	5.3	8.35	0.225055914156361
641028	0	10.8	0.258935299083125
641029	10.2	10.55	0.333953937135245
641030	0.5	8.9	0.367833322062009
641031	0	8.05	0.300074552208481
641101	17.5	7.5	0.486411169305683
641102	10.2	5	1.28741662721703
641103	2	6.65	0.660648006071898
641104	9.9	8.35	0.701787259197254
641105	0.5	5.25	0.643708313608516
641106	0	5	0.471891432908498
641107	0	5	0.416232443385958
641108	5.6	7.25	0.457371696511314
641109	6.9	6.1	0.675167742469082
641110	19.3	3.3	1.27289689081985
641111	47.5	1.4	2.30863808715235
641112	30.7	0.55	2.47077514358757
641113	8.1	0	1.51489249743959
641114	0	-1.1	1.0333212402663
641115	0	-1.9	0.849404579235297
641116	0	-0.25	0.798585501845151
641117	0	-0.8	0.767126072984584
641118	0	-0.25	0.774385941183177
641119	0	-0.55	0.788905677580361
641120	0	-0.25	0.844564667102902
641121	0	0	0.919583305155022
641122	24.9	1.95	2.93298675223128
641123	35.3	2.8	6.46854256494572
641124	103.9	6.4	36.870450624584
641125	19.3	3.05	15.1634447107931
641126	33.3	0.85	8.73604139897271
641127	38.9	0.85	6.28704585998092
641128	29	1.4	9.66530452839253
641129	13.5	2.2	18.3965060152328
641130	72.9	2.5	33.9447237405513
641201	55.4	5	41.5191862277493
641202	12.4	4.7	30.7745812938327
641203	7.6	3.05	16.8937132981242
641204	4.8	2.5	11.0204799254631
641205	0.5	1.95	7.49944384914583
641206	0	1.65	5.6481774585048
641207	16	2.75	4.92219063864557
641208	22.6	4.45	7.97617519418672
641209	22.1	5	8.06813352470222
641210	35.3	3.35	16.3347034468326
641211	7.9	0.55	13.6824315982803
641212	0	0	11.0761389149856
641213	1	-0.55	10.4058110846489
641214	52.8	2.5	16.3032440179721
641215	16	1.1	14.7665719159367
641216	0.5	-5.55	10.1831751265588
641217	0	-6.4	6.9646335585162
641218	8.1	-3.05	5.24162483938363
641219	25.7	0.25	4.38980030408213
641220	51.6	0.85	4.62695599856948
641221	99.1	2.8	49.8535149197332
641222	121.9	7.5	117.977698139257
641223	72.1	8.9	55.0636803302563
641224	57.9	6.65	55.1725783532351
641225	47	3.6	37.4246205637432
641226	38.6	4.15	43.5737289279509
641227	11.9	0.8	19.5847044437358
641228	11.2	-0.8	11.6520884587406
641229	34	0	8.13105238242336
641230	18	-1.95	6.31124542064289
641231	5.8	-1.35	5.28518404857518
650101	0.8	-2.2	4.73827397761456
650102	24.1	0	4.46965885426665
650103	8.6	-0.25	4.14780469746239
650104	9.4	-0.55	3.72189242981164
650105	22.6	0.55	3.58879484617079
650106	3	0.55	4.11150535646943
650107	2.8	0.25	3.71221260554685
650108	14	0.25	3.18950209524821
650109	6.1	0.55	2.86522798237775
650110	38.1	0.85	10.0621773232489
650111	0	0.55	11.9449031427505
650112	0	-0.25	7.83581774234727
650113	0	0.55	6.38384410262881
650114	0	1.1	5.81273447100622
650115	0	1.65	9.09661485283613
650116	0	1.4	13.372677221807
650117	0	1.4	11.5940095131519
650118	0	2.5	10.5994075699447
650119	1.8	1.95	10.7567047142476
650120	9.7	2.75	9.23939226074178
650121	13.5	1.7	10.6647463837321
650122	7.1	1.65	9.26117186533755
650123	49.8	1.65	10.8026838795053
650124	30.7	1.1	17.3825444234961
650125	27.7	0.55	9.27085168960234
650126	29	0.55	7.96649536992193
650127	109.5	2.5	68.6638334222858
650128	72.6	4.75	98.6325693460747
650129	28.2	4.2	40.853698309545
650130	9.1	6.35	27.5753993743197
650131	0.5	1.9	15.4756190433325
650201	0	0	10.1686553901616
650202	0	1.1	7.35908639730638
650203	0	4.45	5.60219829324704
650204	0	5.25	4.85685182485824
650205	8.6	4.15	4.50353823919341
650206	1.5	1.65	4.21556346731592
650207	0	1.65	3.82111062852574
650208	25.7	2.25	3.60089462650177
650209	2.3	0.3	3.45811721859612
650210	0.8	0.8	3.2959801621609
650211	0	1.35	3.26452073330033
650212	2.8	3.65	3.17982227098342
650213	15.5	3.65	3.75577181473841
650214	8.4	1.7	3.91064900297504
650215	0	3.05	3.52587598844965
650216	0	5	3.26452073330033
650217	0	5	2.85554815811296
650218	0	5.85	2.52885408917631
650219	0	5.55	2.3497773402777
650220	0	6.4	2.20216002023966
650221	15.2	5.85	2.42721593439602
650222	15.7	3.35	2.98864574175382
650223	0	2.2	2.55789356197068
650224	0	4.15	2.36913698880728
650225	0	4.7	2.25055914156361
650226	14.7	5.55	2.4465755829256
650227	25.9	3.35	4.2300832037131
650228	4.3	2.5	3.66139352815671
650301	0	2.5	3.17982227098342
650302	0	4.45	2.84344837778198
650303	0	5	2.57967316656646
650304	0	5.55	2.37881681307207
650305	0	6.95	2.22151966876924
650306	0	6.65	2.10778173365796
650307	0	6.1	2.00130366674527
650308	0	6.4	1.91660520442836
650309	0	6.95	1.85368634670723
650310	0	7.5	1.75930806012553
650311	0	8.05	1.66976968567623
650312	0	8.3	1.58023131122692
650313	0	5	1.51731245350579
650314	0	5.55	1.49069293677762
650315	0	6.4	1.44713372758606
650316	1.8	2.25	1.4132543426593
650317	0	2.5	1.36969513346774
650318	0	2.5	1.29467649541562
650319	0	4.45	1.21723790129731
650320	0	6.4	1.16883877997336
650321	0	8.9	1.14463921931138
650322	0	6.95	1.127699526848
650323	0	5.55	1.08656027372265
650324	0	3.85	1.0381611523987
650325	20.8	0.85	1.33097583640859
650326	50.3	3.1	5.0819077390146
650327	0.8	3.9	3.70495273734826
650328	0.5	5.55	2.6329122000228
650329	0.3	7.8	2.21425980057065
650330	0	9.75	1.95532450148752
650331	0.5	10.55	1.79318744505229
650401	17.8	6.65	2.47561505571997
650402	0	5.25	2.09810190939317
650403	0	6.35	1.91660520442836
650404	0	7.5	1.84400652244244
650405	1	5.55	1.81496704964807
650406	0	5	1.7883475329199
650407	0	6.1	1.72300871913257
650408	8.4	7.2	1.78108766472131
650409	1.3	6.95	1.58265126729312
650410	0.8	6.1	1.37937495773253
650411	0	8.3	1.30193636361422
650412	0	9.45	1.24385741802548
650413	0	7.2	1.20997803309871
650414	0	10	1.16157891177477
650415	7.1	10.8	1.28015675901844
650416	4.3	6.95	1.35759535313676
650417	0	8.6	1.29951640754802
650418	54.6	8.35	4.80361279140189
650419	36.1	13.35	13.7840697530605
650420	11.4	11.7	6.3015655963781
650421	10.4	10.25	5.13514677247094
650422	1.3	10	4.48175863459764
650423	3.3	13.3	3.92758869543842
650424	6.9	11.95	3.81627071639334
650425	0	13.9	3.31775976675667
650426	0	16.15	3.04430473127636
650427	0	15.85	2.87974771877494
650428	0	14.15	2.57725321050026
650429	0	15	2.31831791141714
650430	3.3	7.75	2.19006023990867
650501	8.9	6.4	2.21909971270304
650502	0	7.75	1.94322472115653
650503	1	9.45	1.77624775258891
650504	17.3	5	2.0739023487312
650505	16.8	3.35	2.21183984450445
650506	0.5	4.75	2.08358217299598
650507	0	11.95	1.9795240621495
650508	0	10.3	1.76898788439032
650509	0	13.3	1.66976968567623
650510	0	15.55	1.56571157482974
650511	0	17.25	1.46891333218184
650512	0	16.15	1.36969513346774
650513	0	13.05	1.30677627574661
650514	0	13.35	1.23417759376069
650515	0	15.25	1.14221926324519
650516	11.9	8.9	1.51973240957198
650517	0	11.65	1.15189908750998
650518	0	12.75	1.0309012842001
650519	26.7	10	2.04244291987063
650520	5.1	10.55	1.77624775258891
650521	0.3	10.55	1.48343306857902
650522	1.5	9.2	1.38663482593113
650523	4.8	8.1	1.42535412299028
650524	0.5	9.15	1.37937495773253
650525	0	13.9	1.24385741802548
650526	0	16.4	1.14221926324519
650527	0	18.05	1.06478066912687
650528	0	19.15	1.02606137206771
650529	0	15.25	0.989762031074748
650530	0	13.6	0.967982426478971
650531	0	11.65	0.946202821883194
650601	0	15	0.926843173353615
650602	0	18.35	0.919583305155022
650603	0	18.6	0.897803700559246
650604	0	18.85	0.880864008095864
650605	0	19.45	0.873604139897271
650606	0	19.4	0.851824535301494
650607	0	19.15	0.834884842838112
650608	0	14.4	0.82762497463952
650609	0	18.35	0.805845370043743
650610	0	20.25	0.784065765447967
650611	0.3	15	0.784065765447967
650612	0	14.45	0.764706116918387
650613	3.3	12.25	0.769546029050782
650614	10.7	11.1	0.900223656625443
650615	0.3	11.95	0.769546029050782
650616	0	13.65	0.709047127395846
650617	1	12.75	0.701787259197254
650618	0.5	13.05	0.646128269674713
650619	0	16.4	0.609828928681752
650620	0	19.75	0.595309192284567
650621	0	18.6	0.58320941195358
650622	0	18.35	0.575949543754988
650623	0	17.5	0.575949543754988
650624	0	17.2	0.575949543754988
650625	0	10.55	0.575949543754988
650626	0	10.3	0.568689675556395
650627	0	13.85	0.534810290629631
650628	0	17.25	0.50819077390146
650629	0	21.65	0.500930905702867
650630	32.3	23.6	1.16157891177477
650701	0	21.1	0.614668840814147
650702	0	22.5	0.522710510298644
650703	0	21.4	0.474311388974696
650704	0	21.1	0.447691872246524
650705	0	23.35	0.442851960114129
650706	0	23.35	0.442851960114129
650707	0	21.4	0.442851960114129
650708	0	16.1	0.435592091915537
650709	0	16.1	0.428332223716945
650710	0	14.45	0.428332223716945
650711	0	14.75	0.428332223716945
650712	0	17.5	0.42349231158455
650713	0	21.65	0.416232443385958
650714	0	22.5	0.40413266305497
650715	0	22.5	0.384773014525391
650716	0	23.6	0.379933102392996
650717	0	21.95	0.365413365995812
650718	0	19.45	0.353313585664824
650719	0	15	0.360573453863417
650720	2.5	12.5	0.370253278128206
650721	6.1	11.95	0.430752179783142
650722	0	16.7	0.384773014525391
650723	0	22.25	0.353313585664824
650724	0	25	0.341213805333837
650725	0	22.2	0.336373893201442
650726	0	20	0.32911402500285
650727	0	20.55	0.324274112870455
650728	0	23.9	0.312174332539468
650729	0	23.85	0.307334420407073
650730	0	26.65	0.300074552208481
650731	0	26.95	0.295234640076086
650801	0	21.65	0.295234640076086
650802	0	21.1	0.295234640076086
650803	0	19.45	0.295234640076086
650804	0	19.7	0.287974771877494
650805	0	21.65	0.278294947612704
650806	0	22.75	0.271035079414112
650807	0	22.5	0.266195167281717
650808	0	21.7	0.261355255149322
650809	5.6	21.4	0.285554815811296
650810	0	21.1	0.324274112870455
650811	4.6	17.75	0.31943420073806
650812	7.6	14.45	0.401712706988773
650813	0.5	16.65	0.336373893201442
650814	0	19.45	0.307334420407073
650815	0	20.85	0.287974771877494
650816	0	21.65	0.278294947612704
650817	0	20.85	0.271035079414112
650818	9.4	20.8	0.314594288605666
650819	6.4	16.95	0.471891432908498
650820	0	18.3	0.32911402500285
650821	10.4	18.9	0.462211608643709
